Unnamed: 0,SizeRank,RegionName,StateName,State,City,Metro,CountyName,Percent Change,ZHVF 1-Year Forecast (%),Mean Income,luxury_business_count
1224,1296,19131,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,5.123826600705144,3.0,33888.0,6
1225,1297,29910,SC,SC,Bluffton,"Hilton Head Island-Bluffton, SC",Beaufort County,1.5687314826182908,6.0,62925.90909090909,0
1226,1298,78759,TX,TX,Austin,"Austin-Round Rock-Georgetown, TX",Travis County,-2.1313025266771044,1.5,64773.27272727273,0
1227,1299,32708,FL,FL,Winter Springs,"Orlando-Kissimmee-Sanford, FL",Seminole County,0.3919132796612366,4.3,51031.90909090909,0
1228,1300,90032,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,16.879905961290106,2.6,48419.72727272727,0
1229,1301,77080,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,3.7653416470762138,2.2,46582.181818181816,0
1231,1304,10040,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,7.035927854075489,0.8,51751.545454545456,0
1232,1305,38109,TN,TN,Memphis,"Memphis, TN-MS-AR",Shelby County,6.062372672857628,3.6,26605.454545454544,0
1235,1308,80537,CO,CO,Loveland,"Fort Collins, CO",Larimer County,6.785330533684532,2.5,49081.09090909091,0
1237,1310,28273,NC,NC,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,1.0403804666641807,5.3,58386.72727272727,0
1238,1312,32746,FL,FL,Lake Mary,"Orlando-Kissimmee-Sanford, FL",Seminole County,1.772491994941795,4.0,59445.27272727273,0
1239,1313,85713,AZ,AZ,Tucson,"Tucson, AZ",Pima County,4.110698142591102,5.1,32035.0,1
1240,1314,87123,NM,NM,Albuquerque,"Albuquerque, NM",Bernalillo County,5.484005476001758,4.8,45414.545454545456,0
1241,1315,55112,MN,MN,New Brighton,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County,4.556657761468009,1.9,54414.454545454544,0
1242,1317,28262,NC,NC,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,2.853672594406007,5.4,44145.81818181818,0
1243,1318,60659,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,8.449701583899243,2.4,49275.09090909091,0
1244,1319,93010,CA,CA,Camarillo,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,1.2750166595012773,2.5,69765.09090909091,0
1246,1321,89506,NV,NV,Reno,"Reno, NV",Washoe County,2.7235006167924256,2.7,54638.36363636364,1
1247,1322,30067,GA,GA,Marietta,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County,-0.7627168842929932,5.0,54992.545454545456,0
1248,1324,30506,GA,GA,Gainesville,"Gainesville, GA",Hall County,4.8342849828229815,7.0,57105.81818181818,0
1249,1325,55125,MN,MN,Woodbury,"Minneapolis-St. Paul-Bloomington, MN-WI",Washington County,3.582602005048103,1.6,68671.72727272728,0
1251,1327,28117,NC,NC,Mooresville,"Charlotte-Concord-Gastonia, NC-SC",Iredell County,-0.021853304158358,5.4,63856.27272727273,0
1252,1328,93611,CA,CA,Clovis,"Fresno, CA",Fresno County,8.41577196460898,3.4,59492.90909090909,0
1254,1329,92555,CA,CA,Moreno Valley,"Riverside-San Bernardino-Ontario, CA",Riverside County,-1.4897890797641564,5.2,68995.54545454546,0
1255,1331,48188,MI,MI,Canton,"Detroit-Warren-Dearborn, MI",Wayne County,-0.0521948608357287,2.8,66740.36363636363,0
1256,1331,43207,OH,OH,Columbus,"Columbus, OH",Franklin County,5.998182971017791,5.9,36994.72727272727,0
1257,1333,28306,NC,NC,Fayetteville,"Fayetteville, NC",Cumberland County,7.529054206064726,5.2,40112.545454545456,0
1258,1334,55104,MN,MN,Saint Paul,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County,1.0573113315626386,2.0,48337.181818181816,0
1260,1336,98801,WA,WA,Wenatchee,"Wenatchee, WA",Chelan County,-0.9896953346317086,4.3,46122.63636363636,0
1261,1337,28212,NC,NC,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,7.711890049890659,5.8,38869.454545454544,0
1263,1339,10019,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,1.1302467616782617,-0.6,119859.09090909093,0
1265,1342,30680,GA,GA,Winder,"Atlanta-Sandy Springs-Alpharetta, GA",Barrow County,7.078731868423714,5.5,40431.181818181816,0
1266,1343,98125,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,1.103348965843773,3.2,57371.09090909091,0
1267,1344,80501,CO,CO,Longmont,"Boulder, CO",Boulder County,4.635424904479826,2.1,47319.545454545456,0
1269,1346,45014,OH,OH,Fairfield,"Cincinnati, OH-KY-IN",Butler County,5.928636191433883,4.7,46159.545454545456,0
